video_id,gt_VCL,pred_VCL,VCL_error,gt_VSL,pred_VSL,VSL_error,gt_VAP,pred_VAP,VAP_error
DG121196 (1),1.9225,1.5780408129517562,0.34445918704824385,1.286,1.3245424352718072,0.03854243527180712,0.6741,1.356834791414502,0.682734791414502
DG121196 (1),0.9618,0.9320119718042343,0.029788028195765648,0.9618,0.9320119718042343,0.029788028195765648,0.9618,0.9320119718042343,0.029788028195765648
DG121196 (1),1.3005,0.9976996334096863,0.30280036659031373,1.3005,0.9736163120006913,0.32688368799930867,1.3005,0.9229715260115461,0.3775284739884539
DG121196 (1),1.4797,1.0639805120662356,0.41571948793376445,1.4797,1.059346846857239,0.4203531531427611,1.4797,0.7773778515765123,0.7023221484234877
DG121196 (1),1.9457,1.2439721610726622,0.7017278389273378,1.9457,1.242714462877563,0.7029855371224369,1.9457,1.232685641511161,0.7130143584888391
DG121196 (1),2.1037,2.2329515215647566,0.12925152156475672,2.1037,2.2207461128775936,0.1170461128775937,2.1037,2.122376911872772,0.018676911872772095
DG121196 (1),2.5052,3.141140820773985,0.635940820773985,2.5052,3.139443270941802,0.634243270941802,2.5052,1.6414676487497148,0.863732351250285
DG121196 (1),0.5303,0.5300902263749344,0.00020977362506557906,0.5303,0.5299043699120872,0.0003956300879127683,0.5303,0.264959819897256,0.265340180102744
DG121196 (1),1.5892,1.3108782148073121,0.2783217851926878,1.5892,1.3095000000184134,0.27969999998158657,1.5892,0.654763695882736,0.934436304117264
DG121196 (1),0.2565,0.25619704188664855,0.00030295811335145917,0.2565,0.24783725104385015,0.008662748956149852,0.2565,0.13140013772612888,0.12509986227387113
DG121196 (1),0.3769,0.3760273991855803,0.0008726008144196995,0.3769,0.3760273991855803,0.0008726008144196995,0.3769,0.3760273991855803,0.0008726008144196995
DG121196 (1),2.4005,3.2604269559656354,0.8599269559656353,2.4005,3.2603391277683804,0.8598391277683803,2.4005,3.0794368670449868,0.6789368670449867
DL270684 (1),0.927,0.926737269196213,0.00026273080378702574,0.927,0.8620611139588146,0.06493888604118547,0.927,0.8445462388596794,0.08245376114032066
DL270684 (1),1.7467,1.7523175914602125,0.005617591460212568,0.8551,1.7519845326977268,0.8968845326977268,0.4956,0.9048856798215401,0.4092856798215401
DL270684 (1),1.5663,1.5670770766154563,0.0007770766154562292,1.5663,1.5663840613903657,8.406139036565285e-05,1.5663,1.509200008526756,0.05709999147324396
DL270684 (1),1.3845,1.3939588464084742,0.009458846408474164,0.5056,1.391632158912828,0.8860321589128279,0.6115,1.3307705658565,0.7192705658565001
DL270684 (1),1.3418,1.3434394795540097,0.0016394795540095597,0.8652,1.3412664145946034,0.4760664145946034,0.4983,1.2532984871789168,0.7549984871789168
DL270684 (1),2.0115,1.979123466153493,0.03237653384650674,0.9844,1.9789869769320034,0.9945869769320034,0.5499,1.912929546523856,1.363029546523856
DL270684 (1),1.5607,1.5657248268707515,0.005024826870751564,0.5647,1.5652548802166404,1.0005548802166404,0.358,1.546047443272244,1.1880474432722439
DL270684 (1),1.5324,1.5261180972888277,0.006281902711172238,1.5324,1.3855147260187073,0.1468852739812927,1.5324,1.4375894171443544,0.09481058285564559
DL270684 (1),2.0097,1.94980153536102,0.059898464638979965,1.1438,1.9481742810934284,0.8043742810934285,1.1334,1.7904956705904622,0.6570956705904623
DL270684 (1),2.9151,2.9326313722983124,0.017531372298312586,2.9151,2.9271715623580397,0.012071562358039856,2.9151,2.5194509443590962,0.3956490556409036
DL270684 (1),0.6264,0.6248520144279766,0.0015479855720234026,0.4809,0.6187419136832876,0.13784191368328758,0.2486,0.6086995211588448,0.36009952115884486
DL270684 (1),1.112,1.1118053386771907,0.00019466132280943071,0.4524,1.1118053386771907,0.6594053386771906,0.4513,1.1118053386771907,0.6605053386771906
DL270684 (1),0.7234,0.7230173872703511,0.00038261272964890125,0.7234,0.7228979878043683,0.0005020121956317292,0.7234,0.3614518996004144,0.36194810039958564
DL270684 (1),1.7978,1.8069551902066885,0.009155190206688424,1.3132,1.8051683204468478,0.4919683204468479,0.6814,1.6670504947553246,0.9856504947553246
DL270684 (1),0.4958,0.49559272899682577,0.00020727100317424751,0.4958,0.4702177538338653,0.025582246166134692,0.4958,0.47501128626345407,0.02078871373654595
DL270684 (1),1.0277,1.0277465230072262,4.652300722618463e-05,1.0277,1.0243438490043333,0.0033561509956667734,1.0277,0.991201954644679,0.036498045355321085
DL270684 (1),0.8715,0.872561305310855,0.0010613053108549098,0.8715,0.6240136546288991,0.24748634537110092,0.8715,0.7776164461211922,0.09388355387880787
DL270684 (1),1.7187,1.7366169212635383,0.017916921263538388,0.785,1.730558377082148,0.945558377082148,0.688,1.7019528138544346,1.0139528138544347
DL270684 (1),1.5086,1.502974420053149,0.005625579946850978,0.8595,1.5026335654298748,0.6431335654298748,0.5036,1.4246798983084354,0.9210798983084354
DL270684 (1),1.501,1.5008630058272503,0.0001369941727495938,0.5647,1.4973587902467644,0.9326587902467645,0.3257,1.3178187952771658,0.9921187952771658
DL270684 (1),1.7827,1.8139196266472561,0.031219626647256193,1.7827,1.7978061000049006,0.015106100004900647,1.7827,1.7461079637345733,0.03659203626542662
DL270684 (1),1.066,1.066991472112094,0.0009914721120940495,1.066,1.0543159210553628,0.0116840789446373,1.066,0.8964497228979722,0.16955027710202786
DL270684 (1),1.3764,1.3743872137476725,0.002012786252327592,0.4879,1.3063593735325425,0.8184593735325425,0.2799,1.284415637392317,1.004515637392317
DL270684 (1),1.591,1.5916617746610888,0.0006617746610888542,1.591,1.4987152276787836,0.09228477232121635,1.591,1.4837289665007385,0.10727103349926148
DL270684 (1),0.5234,0.5235417084291593,0.00014170842915928183,0.5234,0.5081782277502023,0.015221772249797705,0.5234,0.4581607651783118,0.0652392348216882
DL270684 (1),0.9219,0.9223456024501712,0.000445602450171112,0.5594,0.8297358706930755,0.2703358706930755,0.5647,0.8662588200863529,0.30155882008635293
DL270684 (1),1.3101,1.3049712490736392,0.005128750926360892,1.3101,1.252444374630693,0.05765562536930702,1.3101,1.2924257476967382,0.017674252303261806
DL270684 (1),1.0436,1.0436940644651929,9.4064465192778e-05,0.9078,0.7237189163812404,0.18408108361875963,0.4564,0.9713271124418418,0.5149271124418418
DL270684 (1),1.3831,1.3628155115265215,0.020284488473478524,1.3831,1.3621782682351686,0.020921731764831364,1.3831,1.3104951525331783,0.07260484746682172
DL270684 (1),0.8125,0.8127489641957825,0.000248964195782464,0.8125,0.7939292298195133,0.018570770180486695,0.8125,0.7381247452839851,0.07437525471601492
DL270684 (1),1.0854,1.0834460077623238,0.0019539922376761165,1.0854,1.0834460077623238,0.0019539922376761165,1.0854,1.0834460077623238,0.0019539922376761165
DL270684 (1),1.7059,1.6740025709304316,0.031897429069568384,1.118,1.6569450305859794,0.5389450305859793,0.708,1.1922038666851946,0.48420386668519466
DL270684 (1),2.0264,2.079390851233432,0.05299085123343161,2.0264,2.0785390437341222,0.05213904373412204,2.0264,1.9642443805795695,0.062155619420430686
DL270684 (1),2.0089,1.949533937249167,0.059366062750833226,1.9392,1.921155455438907,0.018044544561093057,0.9735,1.8347542635799894,0.8612542635799894
DL270684 (1),0.6207,0.6209884214394129,0.0002884214394128781,0.1875,0.6208217785713199,0.4333217785713199,0.131,0.31041484967833016,0.17941484967833016
DL270684 (1),1.5456,1.5450220045240357,0.0005779954759643768,1.5456,1.4860059945247777,0.05959400547522242,1.5456,1.493726364168896,0.05187363583110405
DL270684 (1),1.4993,1.4976131364156067,0.0016868635843934054,0.3835,1.4973468314244593,1.1138468314244594,0.4695,1.4310221382223272,0.9615221382223271
DL270684 (1),1.5133,1.5159784130814618,0.0026784130814616613,1.5133,1.2508897416965086,0.2624102583034915,1.5133,1.29115846736312,0.22214153263688008
DL270684 (1),1.5606,1.533717344790565,0.026882655209435002,1.5606,1.533717344790565,0.026882655209435002,1.5606,1.533717344790565,0.026882655209435002
DL270684 (1),1.0583,1.0577464971293598,0.0005535028706402656,1.0114,1.0577462647033207,0.046346264703320594,0.5082,0.5288731371218733,0.020673137121873353
DL270684 (1),0.7946,0.7948175235281448,0.00021752352814485842,0.7946,0.7641361855074847,0.03046381449251523,0.7946,0.7204210345172066,0.07417896548279335
DL270684 (1),0.7731,0.7718385824632343,0.0012614175367656744,0.7731,0.758170491756349,0.014929508243651024,0.7731,0.6724415466442459,0.10065845335575407
DL270684 (1),1.5849,1.58945705719304,0.004557057193040004,1.582,1.5716195843205147,0.010380415679485333,0.7912,1.5749912130141328,0.7837912130141328
DL270684 (1),1.0829,1.0826709602547822,0.00022903974521781834,0.8878,1.0826709602547822,0.19487096025478212,0.4547,1.0826709602547822,0.6279709602547822
DL270684 (1),1.1933,1.1949185613803202,0.001618561380320127,0.7823,1.1939763376634294,0.41167633766342937,0.4144,1.1293134750223222,0.7149134750223222
DL270684 (1),1.1503,1.1495572903229176,0.0007427096770824537,1.1502,1.1495572903229176,0.0006427096770822427,0.5751,1.1495572903229176,0.5744572903229177
DL270684 (1),1.7115,1.7155276181716155,0.004027618171615455,1.2679,1.7097081471319202,0.4418081471319202,0.6621,1.6514000463394625,0.9893000463394624
DL270684 (1),1.74,1.7366794406738417,0.0033205593261582678,1.74,1.736316345893752,0.0036836541062479355,1.74,0.8837732714858029,0.8562267285141971
DL270684 (1),1.2902,1.2904845907302345,0.00028459073023445747,1.2746,1.2703663118983621,0.0042336881016378225,0.638,0.6362822407527441,0.0017177592472559233
DL270684 (1),1.8781,1.8872090583703585,0.009109058370358358,1.7352,1.5685949436467914,0.16660505635320866,0.8752,1.505517711884666,0.6303177118846661
DL270684 (1),2.0119,2.0804991354225852,0.06859913542258544,0.8379,2.0775962673243322,1.2396962673243324,0.4477,1.9736199052164902,1.5259199052164902
DL270684 (1),0.3505,0.35040276959829514,9.723040170483976e-05,0.3505,0.11777757816577683,0.23272242183422315,0.3505,0.19900167169459057,0.1514983283054094
DL270684 (1),1.7777,1.7749989611874744,0.0027010388125257023,1.7669,1.767130236183545,0.00023023618354511832,0.8841,1.7497887887584072,0.8656887887584072
DL270684 (1),0.801,0.8017185576000581,0.0007185576000580118,0.1636,0.7935941785637938,0.6299941785637938,0.1528,0.7384580531849886,0.5856580531849886
DL270684 (1),1.1937,1.1960785011295005,0.0023785011295005543,1.1907,1.1960785011295005,0.005378501129500446,0.5955,1.1960785011295005,0.6005785011295005
DL270684 (1),1.137,1.1369178047128023,8.219528719766167e-05,1.1131,1.1337549958544846,0.020654995854484604,0.5579,0.566887340593554,0.008987340593553994
DL270684 (1),1.3964,1.4144333191219831,0.018033319121983027,1.3936,1.4112565867544744,0.017656586754474457,0.6969,1.3416914656015018,0.6447914656015018
DL270684 (1),0.898,0.8965646364800236,0.001435363519976418,0.898,0.880045350361289,0.017954649638711073,0.898,0.8503696583108469,0.047630341689153144
DL270684 (1),1.4329,1.4392861786148066,0.006386178614806504,1.4329,1.4203025684165662,0.012597431583433849,1.4329,0.7103040522752434,0.7225959477247567
DL270684 (1),1.1385,1.1375027093769767,0.0009972906230233392,1.1385,0.5243710229137754,0.6141289770862247,1.1385,0.8612655582684288,0.2772344417315713
DL270684 (1),1.3098,1.3015536088967838,0.008246391103216233,1.3098,1.3009868068082768,0.008813193191723245,1.3098,0.6505027122834579,0.6592972877165422
DL270684 (1),0.7997,0.7986632748915581,0.0010367251084418827,0.7997,0.718809638487152,0.08089036151284801,0.7997,0.7317445370011062,0.06795546299889377
DL270684 (1),0.9925,0.9932148886357464,0.0007148886357463136,0.9925,0.9932148886357464,0.0007148886357463136,0.9925,0.9932148886357464,0.0007148886357463136
DL270684 (1),0.2851,0.28522789727870634,0.00012789727870632372,0.2851,0.15120122479029885,0.13389877520970117,0.2851,0.17991498609522372,0.1051850139047763
DL270684 (1),1.6525,1.6560654652539881,0.0035654652539880427,1.6525,1.653176525624761,0.0006765256247609486,1.6525,1.55700857643333,0.09549142356667017
DL270684 (1),2.2455,2.2435819368142647,0.0019180631857351749,2.2455,2.2405536294421187,0.004946370557881163,2.2455,2.1292513798431303,0.11624862015686954
DL270684 (1),0.4138,0.4136197663175168,0.0001802336824832107,0.4138,0.413533503511184,0.00026649648881599264,0.4138,0.20677047833116688,0.20702952166883312
DL270684 (1),0.9839,0.9836014011222933,0.0002985988777066684,0.9839,0.9808553648586106,0.003044635141389418,0.9839,0.9282175370004999,0.05568246299950008
DL270684 (1),2.3555,2.271751147311598,0.08374885268840204,2.3555,2.2704759706092266,0.08502402939077358,2.3555,2.0908311549956107,0.2646688450043895
DL270684 (1),1.5847,1.60539942990498,0.020699429904980082,1.5847,1.603851918677267,0.019151918677267066,1.5847,1.4606890144293565,0.1240109855706435
DL270684 (1),1.0512,1.0539520301034397,0.0027520301034398287,1.0512,1.0245392275217007,0.026660772478299233,1.0512,0.9962839550376702,0.05491604496232971
DL270684 (1),1.825,1.8194108106026254,0.005589189397374517,1.825,1.8068938683245586,0.018106131675441395,1.825,1.7136190526312913,0.11138094736870863
DL270684 (1),1.6449,1.6448230387785234,7.696122147660134e-05,1.6449,1.6448230387785234,7.696122147660134e-05,1.6449,1.6448230387785234,7.696122147660134e-05
DL270684 (1),0.95,0.9517131672053589,0.0017131672053589675,0.95,0.9455528985023651,0.004447101497634831,0.95,0.8994769253825128,0.050523074617487174
DM040794 (1),2.4093,2.1935784896002133,0.2157215103997867,2.4093,2.191839117505194,0.2174608824948061,2.4093,2.068172913412491,0.3411270865875089
DM040794 (1),1.4354,1.1209968436750117,0.3144031563249883,1.4354,1.102920385493038,0.33247961450696195,1.4354,1.0367374491564874,0.39866255084351265
DM040794 (1),2.5213,1.0224446317398657,1.4988553682601344,2.5213,0.9507860645933974,1.5705139354066027,2.5213,0.9237186516922565,1.5975813483077435
DM180289 (1),0.7424,0.7437132291319626,0.0013132291319626344,0.7424,0.7226085359872843,0.019791464012715698,0.7424,0.7062453741948461,0.03615462580515383
DM180289 (1),2.0567,2.0257627319207296,0.030937268079270552,0.4449,2.0072233517392535,1.5623233517392534,0.5013,1.99398884397269,1.4926888439726902
DM180289 (1),2.4077,2.4001490611035474,0.007550938896452752,0.5601,2.3870490472692727,1.8269490472692727,0.4421,2.3766948500126155,1.9345948500126156
DM180289 (1),2.0766,2.0655858054979777,0.011014194502022345,1.6872,2.0654715909665398,0.37827159096653973,0.8485,1.0651368509904426,0.2166368509904426
DM180289 (1),1.7483,1.715464030598655,0.03283596940134492,1.3413,1.715464030598655,0.3741640305986551,0.6953,1.715464030598655,1.020164030598655
DM180289 (1),0.9779,0.9769553612330742,0.0009446387669257428,0.9779,0.7576718194341312,0.2202281805658688,0.9779,0.8657763407746523,0.11212365922534773
DM180289 (1),2.856,2.755037280467003,0.10096271953299674,2.7817,2.7541857059866577,0.027514294013342155,1.395,2.0154568683583682,0.6204568683583682
DM180289 (1),1.4318,1.4290208866368712,0.002779113363128749,1.4318,1.4290208866368712,0.002779113363128749,1.4318,1.4290208866368712,0.002779113363128749
DM180289 (1),0.5369,0.5367363221819773,0.00016367781802273385,0.5369,0.5012113708360262,0.03568862916397386,0.5369,0.4519941240771289,0.08490587592287113
DM180289 (1),1.5197,1.506913021167077,0.012786978832923124,0.3477,1.5023711727216413,1.1546711727216414,0.4457,1.354424700573956,0.908724700573956
DM180289 (1),1.2181,1.1859761668846966,0.03212383311530331,1.2131,1.1629013628572602,0.050198637142739866,0.6068,1.1545150558126671,0.5477150558126671
DM180289 (1),1.9658,1.8960694106676197,0.0697305893323803,1.9651,1.8960694106676197,0.06903058933238038,0.9826,1.8960694106676197,0.9134694106676197
DM180289 (1),0.8454,0.8455491505507928,0.00014915055079278705,0.8454,0.7774483657614256,0.06795163423857442,0.8454,0.7033722723015754,0.14202772769842464
DM180289 (1),1.4353,1.439755606747106,0.004455606747105989,1.4353,1.4390215026674804,0.003721502667480392,1.4353,1.353368847764004,0.08193115223599601
DM180289 (1),2.6619,2.196314362414768,0.4655856375852321,0.6917,2.196314362414768,1.504614362414768,0.5442,2.196314362414768,1.652114362414768
DM180289 (1),1.9224,1.9168015663145996,0.005598433685400472,1.9224,1.9167024913148825,0.005697508685117647,1.9224,1.6701839752090648,0.2522160247909353
DM180289 (1),0.6375,0.6375768023278758,7.680232787588004e-05,0.6375,0.6373827591675396,0.00011724083246034134,0.6375,0.3186996941799536,0.31880030582004637
DM180289 (1),0.7279,0.7271677511706287,0.0007322488293712848,0.7279,0.5745965546619126,0.15330344533808737,0.7279,0.6255706979060499,0.10232930209395008
DM180289 (1),2.0181,2.013300003308488,0.004799996691512209,1.493,1.9605937506118576,0.4675937506118575,0.771,1.8315747511842702,1.0605747511842702
DM180289 (1),1.423,1.4163102509848413,0.00668974901515873,1.423,1.4163102509848413,0.00668974901515873,1.423,1.4163102509848413,0.00668974901515873
DM180289 (1),1.0992,1.088576996399753,0.010623003600247038,1.0992,1.0850334870585363,0.01416651294146365,1.0992,0.5894973698656288,0.5097026301343711
DM180289 (1),1.5377,1.5233373364507958,0.014362663549204235,1.5377,1.5233373364507958,0.014362663549204235,1.5377,1.5233373364507958,0.014362663549204235
DM180289 (1),3.8544,2.0996008483829716,1.7547991516170285,3.8544,2.0413235409239268,1.8130764590760733,3.8544,2.0155490692658584,1.8388509307341416
DM180289 (1),2.3359,1.6352193868722502,0.7006806131277499,2.3359,1.622060371543476,0.713839628456524,2.3359,1.5849235570484763,0.7509764429515238
FP050379 (1),2.5499,1.0926602396899294,1.4572397603100706,1.4807,1.0620406964991718,0.41865930350082814,0.809,0.531024951972319,0.277975048027681
FP050379 (1),2.2418,0.7337420187962341,1.5080579812037658,0.9804,0.7073691571067132,0.27303084289328683,0.6471,0.6337052622538598,0.013394737746140195
FP050379 (1),1.2453,0.5651821042173975,0.6801178957826026,1.2453,0.24340321806550422,1.001896781934496,1.2453,0.3604922006090111,0.884807799390989
FP050379 (1),0.9468,0.6271719147434154,0.3196280852565846,0.9468,0.5279526381254033,0.4188473618745967,0.9468,0.5299793997577987,0.41682060024220124
FP050379 (1),2.1582,1.1667888768739896,0.9914111231260103,2.1582,1.166697991167605,0.9915020088323949,2.1582,0.5833529115030726,1.5748470884969272
FP050379 (1),1.3115,0.7181228465370825,0.5933771534629176,1.1455,0.7179617129536652,0.4275382870463348,0.5789,0.35898817758250773,0.21991182241749224
FP050379 (1),1.7777,0.5893525692495835,1.1883474307504165,1.0846,0.582377424907602,0.502222575092398,0.5714,0.38688524192763807,0.18451475807236195
FP050379 (1),2.3097,0.6138325914191299,1.6958674085808698,2.3097,0.6116190639216,1.6980809360783997,2.3097,0.4091064419702225,1.9005935580297773
FP050379 (1),1.8488,0.6536824843280531,1.195117515671947,0.94,0.5541332315927584,0.38586676840724154,0.6333,0.541241117172565,0.09205888282743502
FP050379 (1),0.9815,0.8948951324845297,0.08660486751547036,0.9815,0.8640598489120583,0.1174401510879417,0.9815,0.820464804020121,0.16103519597987903
FP050379 (1),0.9537,0.4870155617909045,0.4666844382090955,0.9537,0.05717075211993595,0.896529247880064,0.9537,0.2532006317989606,0.7004993682010394
FP050379 (1),2.3786,0.5330276110820751,1.845572388917925,1.9099,0.521633551930855,1.388266448069145,0.9824,0.4300943190989439,0.5523056809010561
FP050379 (1),2.3431,0.519297285649899,1.8238027143501012,2.3431,0.4671891314123907,1.8759108685876096,2.3431,0.4280828865766549,1.9150171134233454
FP050379 (1),2.24,0.7367519322398735,1.5032480677601268,2.24,0.7363813052335941,1.503618694766406,2.24,0.36819609441016493,1.8718039055898352
FP050379 (1),1.0785,0.6019620455734116,0.4765379544265884,1.0785,0.526591840810729,0.551908159189271,1.0785,0.5240531234234286,0.5544468765765714
FP050379 (1),1.6348,0.478181754606781,1.156618245393219,1.6348,0.4139838453372896,1.2208161546627103,1.6348,0.4362474769721607,1.1985525230278393
FP050379 (1),1.868,0.5255945095676361,1.342405490432364,1.868,0.49779655300033204,1.370203446999668,1.868,0.43857398649865825,1.429426013501342
FP050379 (1),0.5647,0.5143450172093522,0.05035498279064776,0.5647,0.3899001915546168,0.17479980844538318,0.5647,0.42645447489241195,0.13824552510758803
FP050379 (1),1.2482,0.7779347094904157,0.4702652905095843,1.2482,0.7779347094904157,0.4702652905095843,1.2482,0.7779347094904157,0.4702652905095843
MF161290 (1),2.1678,2.1202609371862815,0.04753906281371867,1.2108,2.1177500989327576,0.9069500989327575,0.6244,2.0975038553266896,1.4731038553266895
MF161290 (1),0.0724,0.07031367710262916,0.002086322897370846,0.0724,0.06271663843121027,0.009683361568789739,0.0724,0.03178730100422816,0.04061269899577184
MF161290 (1),1.6698,1.6765674531046515,0.006767453104651544,1.6698,1.566184891016135,0.10361510898386506,1.6698,1.4579104077710774,0.21188959222892256
MF161290 (1),0.2219,0.2230640244968669,0.0011640244968669222,0.2219,0.21960261528947092,0.0022973847105290657,0.2219,0.10982455884467562,0.11207544115532436
MF161290 (1),1.4272,1.4077117627000884,0.01948823729991167,1.4272,1.4044269733442143,0.022773026655785733,1.4272,1.149341293739224,0.277858706260776
MF161290 (1),1.3715,1.3595346330280722,0.011965366971927738,1.0274,1.3595346330280722,0.3321346330280721,0.5207,1.3595346330280722,0.8388346330280722
MF161290 (1),2.1973,2.171862244958624,0.025437755041375798,1.0247,2.171086598620935,1.146386598620935,0.9908,1.9985379721429148,1.0077379721429147
MF161290 (1),1.646,1.6578005458898792,0.011800545889879333,1.646,1.6420940659685719,0.0039059340314280266,1.646,1.5870966926481256,0.05890330735187432
MF161290 (1),1.2781,1.2813388522958642,0.0032388522958641808,1.2781,1.2812123601818384,0.0031123601818383584,1.2781,0.6406115958781965,0.6374884041218035
MF161290 (1),1.2614,1.2668753366359002,0.005475336635900163,1.2614,1.2648636181680444,0.0034636181680443023,1.2614,0.6485856481105731,0.612814351889427
MF161290 (1),0.8596,0.8605352209456371,0.0009352209456370275,0.8596,0.8599942528978679,0.000394252897867875,0.8596,0.4300080093107507,0.4295919906892493
MF161290 (1),1.8937,1.891087077087575,0.0026129229124249864,1.8796,1.8905032371386092,0.0109032371386093,0.9403,1.6526179544029704,0.7123179544029704
MF161290 (1),2.1545,2.119171393537399,0.035328606462601275,2.0937,2.1172550222644038,0.023555022264403647,1.05,2.038640554179705,0.9886405541797048
MF161290 (1),0.945,0.9421582444580688,0.0028417555419311125,0.945,0.9421582444580688,0.0028417555419311125,0.945,0.9421582444580688,0.0028417555419311125
MF161290 (1),1.3791,1.3756951654141685,0.0034048345858315177,1.3782,1.3675240023497932,0.010675997650206881,0.6892,1.3189605621413654,0.6297605621413653
MF161290 (1),1.7516,1.7445356263683416,0.0070643736316584604,1.7516,1.7426734157557933,0.008926584244206781,1.7516,1.584947049836978,0.16665295016302206
MF161290 (1),1.7822,1.7637059903926715,0.0184940096073285,1.7822,1.7605505890569983,0.021649410943001657,1.7822,0.9183368162408387,0.8638631837591613
OA 160987 (1),1.0797,1.0666288271837956,0.013071172816204513,1.0797,1.0665149722140743,0.013185027785925785,1.0797,0.5332596442694789,0.5464403557305212
OA 160987 (1),1.3157,1.3065854245492736,0.00911457545072647,0.8252,0.9907006906133647,0.1655006906133647,0.4272,1.181213551965135,0.754013551965135
OA 160987 (1),2.7896,2.2970943942350006,0.49250560576499947,2.7896,2.2947195603424273,0.4948804396575728,2.7896,2.173289619388806,0.616310380611194
OA 160987 (1),1.312,1.1997834186786007,0.11221658132139933,1.312,1.1997834186786007,0.11221658132139933,1.312,1.1997834186786007,0.11221658132139933
OA 160987 (1),1.3846,1.4768788945866866,0.09227889458668659,0.5029,1.4768788649585267,0.9739788649585267,0.4241,0.7384394329224627,0.31433943292246275
OA 160987 (1),1.4748,1.5074250927992383,0.0326250927992382,1.4748,1.4435621073991225,0.031237892600877615,1.4748,1.4685623839791107,0.006237616020889458
OA 160987 (1),1.0278,1.0332156621079487,0.005415662107948638,1.0278,0.9647302340054184,0.0630697659945817,1.0278,0.9781149130604838,0.04968508693951623
OA 160987 (1),2.8816,2.051559266812697,0.8300407331873032,2.8816,1.8862728258688115,0.9953271741311887,2.8816,1.853819884076656,1.0277801159233442
OA 160987 (1),1.7766,1.9165452849551543,0.13994528495515435,1.7766,1.9074038256214123,0.13080382562141235,1.7766,1.8817940414693424,0.10519404146934241
OA 160987 (1),4.3603,1.963617570063596,2.3966824299364036,4.3603,1.8597482523483129,2.500551747651687,4.3603,1.7967316016927064,2.563568398307293
PC270988 (1),1.3591,1.3614931871398586,0.002393187139858588,0.4501,1.3614698010937025,0.9113698010937026,0.3855,0.6807352270779616,0.2952352270779616
PC270988 (1),3.1545,3.069378495241684,0.08512150475831604,3.1545,3.0634129769167076,0.09108702308329253,3.1545,2.6164116991895154,0.5380883008104846
PC270988 (1),0.1344,0.1375039456504594,0.0031039456504594054,0.1344,0.1375039456504594,0.0031039456504594054,0.1344,0.1375039456504594,0.0031039456504594054
PC270988 (1),2.0974,2.0720740048435564,0.025325995156443515,2.0974,2.0677193469765034,0.02968065302349654,2.0974,2.008952239626395,0.08844776037360491
PC270988 (1),2.5931,2.511934615722337,0.0811653842776634,1.6589,2.5112931237137186,0.8523931237137186,0.8377,2.3954034452648174,1.5577034452648175
PC270988 (1),1.6672,1.6630902382688098,0.0041097617311902646,1.6672,1.6630902382688098,0.0041097617311902646,1.6672,1.6630902382688098,0.0041097617311902646
PC270988 (1),3.041,2.7851297022807127,0.25587029771928727,3.041,2.7851297022807127,0.25587029771928727,3.041,2.7851297022807127,0.25587029771928727
PC270988 (1),2.3181,2.055034372471804,0.26306562752819573,2.2492,2.0544555286717987,0.19474447132820139,1.128,1.027230780276816,0.10076921972318398
PC270988 (1),2.2266,2.1286277638044875,0.09797223619551243,2.0954,2.1230956654082522,0.02769566540825208,1.0552,1.0625288100526642,0.007328810052664281
PC270988 (1),2.4617,1.9890510507806056,0.4726489492193944,2.4617,1.9889530694836686,0.47274693051633143,2.4617,1.8094826149531391,0.6522173850468609
PC270988 (1),1.9172,1.9036200678284232,0.013579932171576825,1.9172,1.9035634988781405,0.013636501121859546,1.9172,0.951782675867386,0.965417324132614
PC270988 (1),1.8019,1.8064843030676894,0.00458430306768931,1.7526,1.8064843030676894,0.05388430306768943,0.8787,1.8064843030676894,0.9277843030676893
PC270988 (1),2.5983,2.737870542242149,0.13957054224214893,2.5983,2.731771073834866,0.1334710738348659,2.5983,2.726404624296885,0.12810462429688485
PC270988 (1),1.2483,1.2267150370342037,0.02158496296579626,1.2483,1.2257202645218728,0.022579735478127194,1.2483,0.6128628068020536,0.6354371931979463
PC270988 (1),2.2255,1.8612655996378589,0.36423440036214094,2.2255,1.8612586828024433,0.3642413171975565,2.2255,0.9306294138050437,1.294870586194956
PG041190 (1),1.9565,1.5098148944903753,0.4466851055096246,1.9565,1.5098148944903753,0.4466851055096246,1.9565,1.5098148944903753,0.4466851055096246
PR230784 (1),2.5966,1.8667464991462457,0.7298535008537543,2.5966,1.8588067460847362,0.7377932539152638,2.5966,1.71811864824067,0.87848135175933
RV280892 (1),1.0983,1.0540489089765792,0.04425109102342084,1.0983,1.0398030203747992,0.05849697962520084,1.0983,0.5369059836335066,0.5613940163664934
RV280892 (1),2.0485,0.3908694266108166,1.6576305733891836,2.0485,0.36392733825823204,1.6845726617417682,2.0485,0.18094652169624154,1.8675534783037586
RV280892 (1),1.646,0.4152733869957901,1.2307266130042098,1.646,0.3830643697746091,1.2629356302253907,1.646,0.2566124713291099,1.3893875286708899
RV280892 (1),2.0713,0.6673986866517237,1.403901313348276,1.9409,0.6673986866517236,1.2735013133482764,0.9777,0.3336993433258602,0.6440006566741399
RV280892 (1),0.8341,0.38527192558782997,0.44882807441217,0.8341,0.12399157327005682,0.7101084267299431,0.8341,0.2743669083347941,0.5597330916652059
RV280892 (1),1.8209,0.30106889855045293,1.519831101449547,1.8209,0.30106889855045293,1.519831101449547,1.8209,0.30106889855045293,1.519831101449547
