video_id,track_id,num_frames,VCL,VSL,VAP
CC250376 (3)_SESSIONE191125,23,7,1.1579,1.134,0.9386
CC250376 (3)_SESSIONE191125,24,17,1.0075,0.9868,0.9027
CC250376 (3)_SESSIONE191125,26,6,2.4661,2.4234,1.8498
CC250376 (3)_SESSIONE191125,27,3,0.0583,0.0225,0.0123
CC250376 (3)_SESSIONE191125,28,3,0.7608,0.76,0.38
CC250376 (3)_SESSIONE191125,29,3,1.2082,1.092,0.5528
CC250376 (3)_SESSIONE191125,30,15,0.9825,0.947,0.9102
CC250376 (3)_SESSIONE191125,31,25,0.748,0.7267,0.705
CC250376 (3)_SESSIONE191125,34,6,0.9017,0.8496,0.7218
CC250376 (3)_SESSIONE191125,35,9,1.0343,1.0179,0.8994
CC250376 (3)_SESSIONE191125,36,15,1.072,1.0319,0.9802
CC250376 (3)_SESSIONE191125,38,2,0.8945,0.8945,0.8945
CC250376 (3)_SESSIONE191125,39,16,1.1979,0.8138,0.8989
CC250376 (3)_SESSIONE191125,40,14,0.9552,0.92,0.8823
CC250376 (3)_SESSIONE191125,47,7,0.996,0.8882,0.7763
CC250376 (3)_SESSIONE191125,50,2,1.3298,1.3298,1.3298
CC250376 (3)_SESSIONE191125,51,13,0.6594,0.5674,0.5249
CC250376 (3)_SESSIONE191125,54,2,0.8596,0.8596,0.8596
CC250376 (3)_SESSIONE191125,56,2,0.7771,0.7771,0.7771
CC250376 (3)_SESSIONE191125,57,6,1.179,0.8338,0.7402
CC250376 (3)_SESSIONE191125,58,16,0.7472,0.735,0.6953
CC250376 (3)_SESSIONE191125,59,2,1.3521,1.3521,1.3521
CC250376 (3)_SESSIONE191125,60,2,0.8782,0.8782,0.8782
CC250376 (3)_SESSIONE191125,61,15,0.7939,0.7843,0.7386
CC250376 (3)_SESSIONE191125,70,2,1.0966,1.0966,1.0966
CC250376 (3)_SESSIONE191125,71,13,1.807,1.7969,1.5991
CC250376 (3)_SESSIONE191125,76,9,0.9594,0.7896,0.7289
CC250376 (3)_SESSIONE191125,81,3,1.8744,1.8549,0.9285
CC250376 (3)_SESSIONE191125,83,2,0.7288,0.7288,0.7288
CC250376 (3)_SESSIONE191125,85,2,0.6765,0.6765,0.6765
CC250376 (3)_SESSIONE191125,89,2,0.842,0.842,0.842
CC250376 (3)_SESSIONE191125,92,9,0.7127,0.6923,0.5955
CC250376 (3)_SESSIONE191125,93,9,0.5663,0.5549,0.4777
CC250376 (3)_SESSIONE191125,95,2,0.8683,0.8683,0.8683
CC250376 (3)_SESSIONE191125,97,2,0.8914,0.8914,0.8914
CC250376 (3)_SESSIONE191125,99,2,0.6765,0.6765,0.6765
CC250376 (3)_SESSIONE191125,101,5,0.8045,0.471,0.3798
CC250376 (3)_SESSIONE191125,103,7,0.3381,0.1364,0.1092
CC250376 (3)_SESSIONE191125,105,2,0.7159,0.7159,0.7159
CC250376 (3)_SESSIONE191125,107,7,1.2707,0.6309,0.6498
CC250376 (3)_SESSIONE191125,112,6,0.7891,0.7816,0.6309
CC250376 (3)_SESSIONE191125,113,5,0.5539,0.4988,0.4202
CC250376 (3)_SESSIONE191125,114,2,0.7973,0.7973,0.7973
CC250376 (3)_SESSIONE191125,116,3,0.4235,0.4171,0.2089
CC250376 (3)_SESSIONE191125,119,3,0.7189,0.7182,0.3591
CC250376 (4)_SESSIONE191125,0,18,0.6144,0.5889,0.5705
CC250376 (4)_SESSIONE191125,1,14,0.7352,0.6965,0.6209
CC250376 (4)_SESSIONE191125,3,30,0.7388,0.7023,0.6883
CC250376 (4)_SESSIONE191125,4,11,0.6994,0.6199,0.6292
CC250376 (4)_SESSIONE191125,5,30,0.7514,0.7364,0.7255
CC250376 (4)_SESSIONE191125,6,22,0.7159,0.6591,0.6401
CC250376 (4)_SESSIONE191125,7,30,0.2279,0.0039,0.0764
CC250376 (4)_SESSIONE191125,8,30,0.4828,0.3632,0.3739
CC250376 (4)_SESSIONE191125,9,11,0.4018,0.0212,0.1506
CC250376 (4)_SESSIONE191125,10,14,0.6886,0.6486,0.6053
CC250376 (4)_SESSIONE191125,11,17,0.6562,0.6308,0.5941
CC250376 (4)_SESSIONE191125,12,13,0.5753,0.5261,0.4971
CC250376 (4)_SESSIONE191125,13,3,0.6444,0.5634,0.2843
CC250376 (4)_SESSIONE191125,15,30,0.1625,0.0009,0.0475
CC250376 (4)_SESSIONE191125,16,30,0.6372,0.5744,0.5729
CC250376 (4)_SESSIONE191125,18,28,0.5814,0.5601,0.5373
CC250376 (4)_SESSIONE191125,19,16,0.3509,0.3337,0.3131
CC250376 (4)_SESSIONE191125,21,25,0.2584,0.007,0.0843
CC250376 (4)_SESSIONE191125,22,16,0.4133,0.1309,0.2326
CC250376 (4)_SESSIONE191125,23,27,0.6749,0.5574,0.5652
CC250376 (4)_SESSIONE191125,25,27,0.7982,0.7025,0.6897
CC250376 (4)_SESSIONE191125,26,23,0.6803,0.6077,0.5918
CC250376 (4)_SESSIONE191125,28,20,0.6307,0.6164,0.5788
CC250376 (4)_SESSIONE191125,31,14,0.6002,0.5621,0.531
CC250376 (4)_SESSIONE191125,32,3,0.6679,0.6525,0.3271
CC250376 (4)_SESSIONE191125,33,18,0.4204,0.08,0.1652
CC250376 (4)_SESSIONE191125,36,3,1.1064,0.9396,0.4775
CC250376 (4)_SESSIONE191125,37,8,2.2196,2.1617,1.8854
CC250376 (4)_SESSIONE191125,40,2,0.783,0.783,0.783
CC250376 (4)_SESSIONE191125,43,3,1.9092,1.8903,0.9462
CC250376 (4)_SESSIONE191125,44,2,0.397,0.397,0.397
CC250376 (4)_SESSIONE191125,45,5,0.5043,0.4783,0.3734
CC250376 (4)_SESSIONE191125,46,5,0.6596,0.6404,0.4861
CC250376 (4)_SESSIONE191125,48,2,0.3155,0.3155,0.3155
CC250376 (5)_SESSIONE191125,0,2,2.0631,2.0631,2.0631
CC250376 (5)_SESSIONE191125,1,2,0.1521,0.1521,0.1521
CC250376 (5)_SESSIONE191125,2,2,1.0065,1.0065,1.0065
CC250376 (5)_SESSIONE191125,3,4,0.9588,0.7539,0.6653
CC250376 (5)_SESSIONE191125,4,8,0.955,0.5917,0.6033
CC250376 (5)_SESSIONE191125,5,6,0.8665,0.3707,0.5043
CC250376 (5)_SESSIONE191125,6,4,0.6355,0.5851,0.4835
CC250376 (5)_SESSIONE191125,8,4,0.7217,0.712,0.4279
CC250376 (5)_SESSIONE191125,10,2,2.4674,2.4674,2.4674
CC250376 (5)_SESSIONE191125,12,7,2.2301,1.5613,1.6093
CC250376 (5)_SESSIONE191125,17,4,2.2468,2.203,1.4113
CC250376 (5)_SESSIONE191125,19,2,2.0349,2.0349,2.0349
CC250376 (5)_SESSIONE191125,20,2,0.3162,0.3162,0.3162
CD260301_Sessione 030925,2,4,2.9615,0.6256,0.9023
CD260301_Sessione 030925,5,3,1.5376,0.6286,0.3911
CD260301_Sessione 030925,10,5,1.4244,0.5356,0.6671
CD260301_Sessione 030925,11,5,1.4501,0.0743,0.43
CD260301_Sessione 030925,19,5,1.7427,1.0035,0.9944
CD260301_Sessione 030925,21,4,1.6683,0.8267,0.8411
CD260301_Sessione 030925,22,2,3.6543,3.6543,3.6543
CD260301_Sessione 030925,24,5,1.4749,0.928,0.9193
CD260301_Sessione 030925,25,2,1.3599,1.3599,1.3599
CD260301_Sessione 030925,28,5,2.4407,0.5467,0.9454
CD260301_Sessione 030925,29,4,1.855,0.312,0.3471
CD260301_Sessione 030925,33,2,2.4007,2.4007,2.4007
CD260301_Sessione 030925,37,3,2.37,2.1475,1.0864
CD260301_Sessione 030925,38,5,1.9643,0.32,0.663
CD260301_Sessione 030925,41,3,2.0245,0.5654,0.4275
CD260301_Sessione 030925,42,3,1.6971,1.5613,0.7868
CD260301_Sessione 030925,45,4,1.4649,1.3198,0.8079
CD260301_Sessione 030925,48,3,0.5086,0.4841,0.2434
CD260301_Sessione 030925,50,4,2.2893,1.2219,0.6849
CD260301_Sessione 030925,55,2,1.7708,1.7708,1.7708
CD260301_Sessione 030925,57,3,0.6828,0.4087,0.2228
CD260301_Sessione 030925,59,3,1.1725,1.1721,0.5861
CD260301_Sessione 030925,63,3,2.6076,2.5145,1.2625
CD260301_Sessione 030925,65,3,1.4258,1.3765,0.6906
CD260301_Sessione 030925,66,2,3.0373,3.0373,3.0373
CD260301_Sessione 030925,68,3,1.5529,1.0097,0.5395
CD260301_Sessione 030925,70,2,1.3061,1.3061,1.3061
CD260301_Sessione 030925,74,3,1.7217,1.6801,0.8424
CD260301_Sessione 030925,76,3,1.7344,0.0901,0.2898
CD260301_Sessione 030925,77,3,1.789,1.5758,0.7884
CD260301_Sessione 030925,78,3,1.8113,1.8107,0.9054
CD260301_Sessione 030925,79,2,2.2798,2.2798,2.2798
CD260301_Sessione 030925,81,2,2.8186,2.8186,2.8186
CD260301_Sessione 030925,83,2,2.0325,2.0325,2.0325
CD260301_Sessione 030925,88,2,1.3588,1.3588,1.3588
CD260301_Sessione 030925,89,2,0.7354,0.7354,0.7354
CD260301_Sessione 030925,90,2,0.7906,0.7906,0.7906
CD260301_Sessione 030925,92,2,1.1194,1.1194,1.1194
CD260301_Sessione 030925,93,2,0.9155,0.9155,0.9155
CD260301_Sessione 030925,95,2,1.5443,1.5443,1.5443
CD260301_Sessione 030925,98,2,2.0555,2.0555,2.0555
CC190907_SESSIONE 220925,4,2,1.4423,1.4423,1.4423
CC190907_SESSIONE 220925,9,2,2.1552,2.1552,2.1552
CC190907_SESSIONE 220925,14,2,1.2931,1.2931,1.2931
CC190907_SESSIONE 220925,21,2,1.9121,1.9121,1.9121
CC190907_SESSIONE 220925,27,3,1.8565,1.4807,0.763
CC190907_SESSIONE 220925,30,2,1.3416,1.3416,1.3416
CC190907_SESSIONE 220925,35,2,1.9319,1.9319,1.9319
CC190907_SESSIONE 220925,38,2,2.5505,2.5505,2.5505
CC190907_SESSIONE 220925,41,2,2.449,2.449,2.449
CA281189_SESSIONE 240925,0,3,2.746,2.6563,1.3315
CA281189_SESSIONE 240925,3,2,3.51,3.51,3.51
CA281189_SESSIONE 240925,4,2,0.4134,0.4134,0.4134
CA281189_SESSIONE 240925,7,2,1.1077,1.1077,1.1077
CA281189_SESSIONE 240925,12,2,0.2264,0.2264,0.2264
CA281189_SESSIONE 240925,15,2,0.5768,0.5768,0.5768
CA281189_SESSIONE 240925,23,2,2.5667,2.5667,2.5667
CA281189_SESSIONE 240925,27,2,0.4909,0.4909,0.4909
CA130581_SESSIONE 250925,0,2,1.0259,1.0259,1.0259
CA130581_SESSIONE 250925,1,2,2.3252,2.3252,2.3252
CA130581_SESSIONE 250925,5,2,1.6457,1.6457,1.6457
CA130581_SESSIONE 250925,6,2,3.3908,3.3908,3.3908
CA130581_SESSIONE 250925,7,3,1.3281,1.0969,0.5624
CA130581_SESSIONE 250925,11,4,2.1009,1.3708,0.9041
CA130581_SESSIONE 250925,12,2,2.1963,2.1963,2.1963
CA130581_SESSIONE 250925,13,3,1.5614,0.8338,0.4476
CA130581_SESSIONE 250925,15,4,2.5378,1.1794,0.6713
CA130581_SESSIONE 250925,16,2,2.1838,2.1838,2.1838
CA130581_SESSIONE 250925,17,2,2.5227,2.5227,2.5227
CA130581_SESSIONE 250925,22,2,1.1587,1.1587,1.1587
CA130581_SESSIONE 250925,23,2,1.9039,1.9039,1.9039
CA130581_SESSIONE 250925,25,2,1.5291,1.5291,1.5291
CA130581_SESSIONE 250925,29,3,1.7209,1.0725,0.5798
CA130581_SESSIONE 250925,32,3,1.7855,1.638,0.8202
CA130581_SESSIONE 250925,40,2,1.0193,1.0193,1.0193
CA130581_SESSIONE 250925,41,2,1.0887,1.0887,1.0887
CA130581_SESSIONE 250925,44,2,2.2138,2.2138,2.2138
BP161286 (1)_SESSIONE 311025,0,2,1.9121,1.9121,1.9121
BP161286 (1)_SESSIONE 311025,1,30,0.4633,0.291,0.3095
BP161286 (1)_SESSIONE 311025,3,6,1.5434,0.8721,1.1101
BP161286 (1)_SESSIONE 311025,8,8,1.0724,0.5913,0.6399
BP161286 (1)_SESSIONE 311025,9,2,2.0471,2.0471,2.0471
BP161286 (1)_SESSIONE 311025,11,7,0.7006,0.1,0.2841
BP161286 (1)_SESSIONE 311025,12,3,0.6366,0.4705,0.2437
BP161286 (1)_SESSIONE 311025,13,7,0.6435,0.5232,0.4639
BP161286 (1)_SESSIONE 311025,15,30,0.7161,0.5961,0.5949
BP161286 (1)_SESSIONE 311025,16,30,0.6371,0.2472,0.3131
BP161286 (1)_SESSIONE 311025,18,15,0.6258,0.3627,0.3715
BP161286 (1)_SESSIONE 311025,21,5,2.111,1.074,0.6975
BP161286 (1)_SESSIONE 311025,23,2,2.5149,2.5149,2.5149
BP161286 (1)_SESSIONE 311025,24,2,1.1668,1.1668,1.1668
BP161286 (1)_SESSIONE 311025,26,2,1.3443,1.3443,1.3443
BP161286 (1)_SESSIONE 311025,27,11,0.8666,0.4805,0.5751
BP161286 (1)_SESSIONE 311025,28,15,0.9912,0.2684,0.4699
BP161286 (1)_SESSIONE 311025,29,11,1.2401,0.4076,0.6647
BP161286 (1)_SESSIONE 311025,30,2,0.7786,0.7786,0.7786
BP161286 (1)_SESSIONE 311025,31,2,2.1519,2.1519,2.1519
BP161286 (1)_SESSIONE 311025,32,3,0.9738,0.9606,0.481
BP161286 (1)_SESSIONE 311025,33,14,1.1432,0.1568,0.8552
BP161286 (1)_SESSIONE 311025,34,2,0.4193,0.4193,0.4193
BP161286 (1)_SESSIONE 311025,36,8,0.377,0.2531,0.2333
BP161286 (1)_SESSIONE 311025,38,2,0.9728,0.9728,0.9728
BP161286 (1)_SESSIONE 311025,40,2,1.0636,1.0636,1.0636
BP161286 (1)_SESSIONE 311025,43,2,2.2696,2.2696,2.2696
BP161286 (1)_SESSIONE 311025,46,3,1.1069,1.0574,0.5315
BP161286 (1)_SESSIONE 311025,47,3,1.4389,1.2001,0.6141
BP161286 (1)_SESSIONE 311025,48,9,1.7882,0.7425,0.9388
BP161286 (1)_SESSIONE 311025,49,3,1.8119,1.7079,0.8599
BP161286 (1)_SESSIONE 311025,50,2,0.952,0.952,0.952
BP161286 (1)_SESSIONE 311025,51,4,2.36,2.3563,1.6107
BP161286 (1)_SESSIONE 311025,53,2,0.4932,0.4932,0.4932
BP161286 (1)_SESSIONE 311025,54,10,0.6865,0.3073,0.4426
BP161286 (1)_SESSIONE 311025,55,12,0.9956,0.6711,0.5621
BP161286 (1)_SESSIONE 311025,58,2,3.0104,3.0104,3.0104
BP161286 (1)_SESSIONE 311025,60,3,0.3475,0.3424,0.1713
BP161286 (1)_SESSIONE 311025,67,2,1.5322,1.5322,1.5322
BP161286 (1)_SESSIONE 311025,69,3,1.3516,1.3184,0.6611
BP161286 (1)_SESSIONE 311025,70,26,0.5962,0.5126,0.5154
BP161286 (1)_SESSIONE 311025,72,2,2.2651,2.2651,2.2651
BP161286 (1)_SESSIONE 311025,73,3,1.1318,1.1154,0.5586
BP161286 (1)_SESSIONE 311025,74,4,0.9687,0.8983,0.7882
BP161286 (1)_SESSIONE 311025,79,2,0.25,0.25,0.25
BP161286 (1)_SESSIONE 311025,80,3,1.1902,0.546,0.3239
BP161286 (1)_SESSIONE 311025,81,2,2.9894,2.9894,2.9894
BP161286 (1)_SESSIONE 311025,82,12,1.652,0.5926,1.0285
BP161286 (1)_SESSIONE 311025,84,2,1.234,1.234,1.234
BP161286 (1)_SESSIONE 311025,85,6,2.8318,0.8026,0.9147
BP161286 (1)_SESSIONE 311025,87,3,0.6696,0.6621,0.3314
BP161286 (1)_SESSIONE 311025,89,6,0.753,0.5141,0.4791
BP161286 (1)_SESSIONE 311025,90,2,0.9468,0.9468,0.9468
BP161286 (1)_SESSIONE 311025,91,2,1.2071,1.2071,1.2071
BP161286 (1)_SESSIONE 311025,96,18,0.8356,0.1394,0.4686
BP161286 (1)_SESSIONE 311025,98,2,1.6466,1.6466,1.6466
BP161286 (1)_SESSIONE 311025,99,2,1.0359,1.0359,1.0359
BP161286 (1)_SESSIONE 311025,101,4,1.7114,0.6063,0.5859
BP161286 (1)_SESSIONE 311025,102,2,0.534,0.534,0.534
BP161286 (1)_SESSIONE 311025,103,2,1.2789,1.2789,1.2789
BP161286 (1)_SESSIONE 311025,105,4,2.5049,2.4784,1.7947
BP161286 (1)_SESSIONE 311025,106,5,2.3155,2.2078,1.7498
BP161286 (1)_SESSIONE 311025,107,20,0.8768,0.2088,0.5427
BP161286 (1)_SESSIONE 311025,108,8,1.091,0.6229,0.6915
BP161286 (1)_SESSIONE 311025,110,2,1.1473,1.1473,1.1473
BP161286 (1)_SESSIONE 311025,114,5,1.2902,0.0225,0.4608
BP161286 (1)_SESSIONE 311025,115,16,0.5969,0.4302,0.4407
BP161286 (1)_SESSIONE 311025,116,2,2.0103,2.0103,2.0103
BP161286 (1)_SESSIONE 311025,118,3,1.4964,1.4766,0.7394
BP161286 (1)_SESSIONE 311025,119,5,1.817,0.7075,0.9513
BP161286 (1)_SESSIONE 311025,120,3,0.8528,0.6948,0.3554
BP161286 (1)_SESSIONE 311025,121,3,2.3659,1.5945,0.8472
BP161286 (1)_SESSIONE 311025,123,2,2.4456,2.4456,2.4456
BP161286 (1)_SESSIONE 311025,125,3,2.1697,2.159,1.0801
BP161286 (1)_SESSIONE 311025,127,8,1.8038,1.286,1.2386
BP161286 (1)_SESSIONE 311025,128,21,0.8075,0.5251,0.621
BP161286 (1)_SESSIONE 311025,129,2,0.7164,0.7164,0.7164
BP161286 (1)_SESSIONE 311025,130,6,1.8029,0.7876,0.9546
BP161286 (1)_SESSIONE 311025,132,21,0.5741,0.4176,0.4187
BP161286 (1)_SESSIONE 311025,133,2,0.8262,0.8262,0.8262
BP161286 (1)_SESSIONE 311025,135,20,0.8742,0.563,0.6424
BP161286 (1)_SESSIONE 311025,136,2,0.9494,0.9494,0.9494
BP161286 (1)_SESSIONE 311025,140,4,1.9433,1.7168,1.2342
BP161286 (1)_SESSIONE 311025,141,19,0.8364,0.5661,0.6559
BP161286 (1)_SESSIONE 311025,143,7,0.3559,0.3078,0.2651
BP161286 (1)_SESSIONE 311025,144,3,3.0098,0.899,0.6549
BP161286 (1)_SESSIONE 311025,145,3,1.4109,1.2688,0.6356
BP161286 (1)_SESSIONE 311025,146,7,0.6661,0.42,0.3369
BP161286 (1)_SESSIONE 311025,147,15,1.0173,0.2639,0.5763
BP161286 (1)_SESSIONE 311025,148,4,0.6243,0.5202,0.3834
BP161286 (1)_SESSIONE 311025,150,13,1.0821,0.1911,0.66
BP161286 (1)_SESSIONE 311025,155,6,1.9108,0.5277,0.722
BP161286 (1)_SESSIONE 311025,158,10,0.6823,0.297,0.4313
BP161286 (1)_SESSIONE 311025,160,2,1.614,1.614,1.614
BP161286 (1)_SESSIONE 311025,164,2,1.6466,1.6466,1.6466
BP161286 (1)_SESSIONE 311025,166,2,2.9967,2.9967,2.9967
BP161286 (1)_SESSIONE 311025,168,17,0.8216,0.1766,0.5039
BP161286 (1)_SESSIONE 311025,171,2,1.7641,1.7641,1.7641
BP161286 (1)_SESSIONE 311025,172,2,1.115,1.115,1.115
BP161286 (1)_SESSIONE 311025,173,3,0.5321,0.5069,0.2545
BP161286 (1)_SESSIONE 311025,174,2,0.7302,0.7302,0.7302
BP161286 (1)_SESSIONE 311025,176,5,1.8268,1.1809,0.8542
BP161286 (1)_SESSIONE 311025,177,9,1.145,0.8186,0.8348
BP161286 (1)_SESSIONE 311025,180,2,1.591,1.591,1.591
BP161286 (1)_SESSIONE 311025,182,2,2.0153,2.0153,2.0153
BP161286 (1)_SESSIONE 311025,183,3,2.6119,2.6113,1.3057
BP161286 (1)_SESSIONE 311025,185,15,1.5451,0.8613,1.1511
BP161286 (1)_SESSIONE 311025,186,3,0.6619,0.6075,0.3069
BP161286 (1)_SESSIONE 311025,187,5,1.7095,0.969,0.9303
BP161286 (1)_SESSIONE 311025,188,13,0.9902,0.4215,0.4768
BP161286 (1)_SESSIONE 311025,189,7,1.8706,1.7733,1.534
BP161286 (1)_SESSIONE 311025,190,15,0.6062,0.2483,0.2589
BP161286 (1)_SESSIONE 311025,193,3,1.4775,1.2952,0.6583
BP161286 (1)_SESSIONE 311025,194,3,1.1014,0.74,0.3864
BP161286 (1)_SESSIONE 311025,195,2,0.7701,0.7701,0.7701
BP161286 (1)_SESSIONE 311025,196,2,0.2305,0.2305,0.2305
BP161286 (1)_SESSIONE 311025,198,5,1.5375,0.9375,0.6683
BP161286 (1)_SESSIONE 311025,201,3,2.2379,2.2232,1.1123
BP161286 (1)_SESSIONE 311025,203,2,1.5021,1.5021,1.5021
BP161286 (1)_SESSIONE 311025,206,7,0.4123,0.1688,0.1623
BP161286 (1)_SESSIONE 311025,208,2,1.0165,1.0165,1.0165
BP161286 (1)_SESSIONE 311025,209,2,1.8177,1.8177,1.8177
BP161286 (1)_SESSIONE 311025,210,10,0.5475,0.2063,0.3553
BP161286 (1)_SESSIONE 311025,214,2,1.5613,1.5613,1.5613
BP161286 (1)_SESSIONE 311025,216,2,1.2026,1.2026,1.2026
BP161286 (1)_SESSIONE 311025,222,2,1.979,1.979,1.979
BP161286 (1)_SESSIONE 311025,223,4,0.9189,0.8873,0.579
BP161286 (1)_SESSIONE 311025,225,2,2.1773,2.1773,2.1773
BP161286 (1)_SESSIONE 311025,226,3,2.2154,2.058,1.0377
BP161286 (1)_SESSIONE 311025,227,3,1.4622,0.2862,0.2521
BP161286 (1)_SESSIONE 311025,230,2,2.1369,2.1369,2.1369
BP161286 (1)_SESSIONE 311025,232,8,1.9364,1.0409,1.4178
BP161286 (1)_SESSIONE 311025,233,10,0.5622,0.3193,0.315
BP161286 (1)_SESSIONE 311025,235,8,1.872,0.6161,0.7707
BP161286 (1)_SESSIONE 311025,237,8,0.7319,0.4763,0.4831
BP161286 (1)_SESSIONE 311025,238,8,1.079,0.4425,0.7061
BP161286 (1)_SESSIONE 311025,240,4,1.2032,0.8647,0.539
BP161286 (1)_SESSIONE 311025,242,8,1.248,0.8498,1.0391
BP161286 (1)_SESSIONE 311025,243,2,1.115,1.115,1.115
BP161286 (1)_SESSIONE 311025,244,2,1.1756,1.1756,1.1756
BP161286 (1)_SESSIONE 311025,245,3,2.5699,1.2578,0.7013
BP161286 (1)_SESSIONE 311025,246,4,1.4201,0.3254,0.3421
BP161286 (1)_SESSIONE 311025,248,3,1.6471,1.6465,0.8233
BP161286 (1)_SESSIONE 311025,250,7,0.8246,0.622,0.5689
BP161286 (1)_SESSIONE 311025,251,7,1.2533,1.1227,0.9696
BP161286 (1)_SESSIONE 311025,252,3,2.1393,0.9627,0.5501
BP161286 (1)_SESSIONE 311025,253,4,2.5742,2.491,1.7959
BP161286 (1)_SESSIONE 311025,255,2,1.2969,1.2969,1.2969
BP161286 (1)_SESSIONE 311025,258,2,1.543,1.543,1.543
BP161286 (1)_SESSIONE 311025,260,2,0.6634,0.6634,0.6634
BP161286 (1)_SESSIONE 311025,262,5,2.0705,1.6382,1.0607
BP161286 (1)_SESSIONE 311025,263,4,1.2178,0.5173,0.2669
BP161286 (1)_SESSIONE 311025,265,3,1.8039,1.7889,0.8953
BP161286 (1)_SESSIONE 311025,268,2,0.5551,0.5551,0.5551
BP161286 (1)_SESSIONE 311025,275,3,1.9319,1.9277,0.9641
BP161286 (1)_SESSIONE 311025,277,4,1.9279,1.6536,1.235
BP161286 (1)_SESSIONE 311025,281,3,0.9637,0.7923,0.4014
BP161286 (1)_SESSIONE 311025,282,2,0.6973,0.6973,0.6973
BP161286 (1)_SESSIONE 311025,284,3,1.5592,1.5383,0.7702
BP161286 (1)_SESSIONE 311025,286,3,2.2832,2.22,1.1132
BP161286 (1)_SESSIONE 311025,287,2,2.6161,2.6161,2.6161
BP161286 (1)_SESSIONE 311025,288,2,2.1309,2.1309,2.1309
BP161286 (1)_SESSIONE 311025,289,3,1.7995,0.7195,0.3669
BP161286 (1)_SESSIONE 311025,292,2,2.178,2.178,2.178
BP161286 (1)_SESSIONE 311025,293,2,2.7663,2.7663,2.7663
BP161286 (1)_SESSIONE 311025,295,2,1.2261,1.2261,1.2261
BP161286 (1)_SESSIONE 311025,296,2,1.108,1.108,1.108
BP161286 (1)_SESSIONE 311025,297,2,0.3439,0.3439,0.3439
BP161286 (2)_SESSIONE 311025,0,2,0.3538,0.3538,0.3538
BP161286 (2)_SESSIONE 311025,4,4,0.7056,0.282,0.2062
BP161286 (2)_SESSIONE 311025,7,19,0.4616,0.1194,0.1965
BP161286 (2)_SESSIONE 311025,8,3,0.4147,0.4142,0.2071
BP161286 (2)_SESSIONE 311025,12,9,0.4145,0.1076,0.117
BP161286 (2)_SESSIONE 311025,14,30,0.5897,0.0359,0.2102
BP161286 (2)_SESSIONE 311025,15,3,1.1887,1.0905,0.55
BP161286 (2)_SESSIONE 311025,16,13,1.4413,1.0495,1.0776
BP161286 (2)_SESSIONE 311025,17,30,0.6397,0.449,0.4703
BP161286 (2)_SESSIONE 311025,18,7,0.888,0.309,0.4608
BP161286 (2)_SESSIONE 311025,21,14,0.6237,0.2831,0.3333
BP161286 (2)_SESSIONE 311025,22,30,0.7125,0.2518,0.4198
BP161286 (2)_SESSIONE 311025,23,2,1.9876,1.9876,1.9876
BP161286 (2)_SESSIONE 311025,24,30,0.612,0.1403,0.3265
BP161286 (2)_SESSIONE 311025,27,6,0.6969,0.3857,0.3783
BP161286 (2)_SESSIONE 311025,29,7,1.1441,0.9843,0.8808
BP161286 (2)_SESSIONE 311025,30,4,1.551,1.3762,1.0043
BP161286 (2)_SESSIONE 311025,31,16,0.3982,0.2685,0.2899
BP161286 (2)_SESSIONE 311025,32,30,0.4413,0.1102,0.2153
BP161286 (2)_SESSIONE 311025,33,3,0.3742,0.3636,0.1824
BP161286 (2)_SESSIONE 311025,36,6,1.0991,0.1566,0.5135
BP161286 (2)_SESSIONE 311025,38,2,0.5303,0.5303,0.5303
BP161286 (2)_SESSIONE 311025,39,16,0.5634,0.2034,0.369
BP161286 (2)_SESSIONE 311025,40,4,0.143,0.0507,0.0373
BP161286 (2)_SESSIONE 311025,41,4,0.5216,0.356,0.2434
BP161286 (2)_SESSIONE 311025,43,4,0.5249,0.5154,0.363
BP161286 (2)_SESSIONE 311025,44,2,3.0825,3.0825,3.0825
BP161286 (2)_SESSIONE 311025,45,4,1.1563,1.0169,0.6064
BP161286 (2)_SESSIONE 311025,46,12,1.0878,0.5854,0.6411
BP161286 (2)_SESSIONE 311025,47,2,2.2512,2.2512,2.2512
BP161286 (2)_SESSIONE 311025,48,9,1.7436,1.5823,1.4636
BP161286 (2)_SESSIONE 311025,50,2,0.25,0.25,0.25
BP161286 (2)_SESSIONE 311025,52,4,1.0036,0.095,0.1848
BP161286 (2)_SESSIONE 311025,54,5,0.5785,0.4429,0.3824
BP161286 (2)_SESSIONE 311025,55,6,0.2904,0.1231,0.1443
BP161286 (2)_SESSIONE 311025,58,15,0.8912,0.3145,0.42
BP161286 (2)_SESSIONE 311025,62,27,0.5161,0.3295,0.3819
BP161286 (2)_SESSIONE 311025,69,4,1.5346,1.5222,1.1807
BP161286 (2)_SESSIONE 311025,75,2,1.7827,1.7827,1.7827
BP161286 (2)_SESSIONE 311025,77,6,0.94,0.6549,0.6446
BP161286 (2)_SESSIONE 311025,78,4,0.4712,0.3776,0.2887
BP161286 (2)_SESSIONE 311025,79,2,1.4073,1.4073,1.4073
BP161286 (2)_SESSIONE 311025,80,4,1.1826,0.5187,0.3585
BP161286 (2)_SESSIONE 311025,81,2,1.6758,1.6758,1.6758
BP161286 (2)_SESSIONE 311025,82,5,1.9437,0.8972,1.1585
BP161286 (2)_SESSIONE 311025,84,5,0.4564,0.4331,0.3494
BP161286 (2)_SESSIONE 311025,85,26,0.4601,0.2196,0.2874
